-53.000000,-70.346275
-52.900000,-70.340334
-52.800000,-70.334371
-52.700000,-70.328386
-52.600000,-70.322378
-52.500000,-70.316348
-52.400000,-70.310296
-52.300000,-70.304221
-52.200000,-70.298124
-52.100000,-70.292004
-52.000000,-70.285862
-51.900000,-70.279697
-51.800000,-70.273509
-51.700000,-70.267298
-51.600000,-70.261065
-51.500000,-70.254809
-51.400000,-70.248530
-51.300000,-70.242227
-51.200000,-70.235902
-51.100000,-70.229554
-51.000000,-70.223182
-50.900000,-70.216788
-50.800000,-70.210370
-50.700000,-70.203929
-50.600000,-70.197464
-50.500000,-70.190976
-50.400000,-70.184464
-50.300000,-70.177929
-50.200000,-70.171370
-50.100000,-70.164788
-50.000000,-70.158182
-49.900000,-70.151552
-49.800000,-70.144899
-49.700000,-70.138221
-49.600000,-70.131519
-49.500000,-70.124794
-49.400000,-70.118044
-49.300000,-70.111271
-49.200000,-70.104473
-49.100000,-70.097651
-49.000000,-70.090804
-48.900000,-70.083933
-48.800000,-70.077038
-48.700000,-70.070119
-48.600000,-70.063174
-48.500000,-70.056206
-48.400000,-70.049212
-48.300000,-70.042194
-48.200000,-70.035151
-48.100000,-70.028083
-48.000000,-70.020990
-47.900000,-70.013873
-47.800000,-70.006730
-47.700000,-69.999562
-47.600000,-69.992369
-47.500000,-69.985151
-47.400000,-69.977908
-47.300000,-69.970639
-47.200000,-69.963345
-47.100000,-69.956025
-47.000000,-69.948680
-46.900000,-69.941309
-46.800000,-69.933912
-46.700000,-69.926490
-46.600000,-69.919042
-46.500000,-69.911569
-46.400000,-69.904069
-46.300000,-69.896543
-46.200000,-69.888991
-46.100000,-69.881413
-46.000000,-69.873809
-45.900000,-69.866179
-45.800000,-69.858522
-45.700000,-69.850839
-45.600000,-69.843130
-45.500000,-69.835394
-45.400000,-69.827632
-45.300000,-69.819842
-45.200000,-69.812027
-45.100000,-69.804184
-45.000000,-69.796314
-44.900000,-69.788418
-44.800000,-69.780494
-44.700000,-69.772544
-44.600000,-69.764566
-44.500000,-69.756561
-44.400000,-69.748529
-44.300000,-69.740470
-44.200000,-69.732383
-44.100000,-69.724269
-44.000000,-69.716127
-43.900000,-69.707957
-43.800000,-69.699760
-43.700000,-69.691535
-43.600000,-69.683282
-43.500000,-69.675002
-43.400000,-69.666693
-43.300000,-69.658356
-43.200000,-69.649991
-43.100000,-69.641598
-43.000000,-69.633177
-42.900000,-69.624727
-42.800000,-69.616249
-42.700000,-69.607742
-42.600000,-69.599207
-42.500000,-69.590643
-42.400000,-69.582051
-42.300000,-69.573429
-42.200000,-69.564779
-42.100000,-69.556100
-42.000000,-69.547392
-41.900000,-69.538654
-41.800000,-69.529888
-41.700000,-69.521092
-41.600000,-69.512267
-41.500000,-69.503413
-41.400000,-69.494529
-41.300000,-69.485615
-41.200000,-69.476672
-41.100000,-69.467699
-41.000000,-69.458696
-40.900000,-69.449663
-40.800000,-69.440601
-40.700000,-69.431508
-40.600000,-69.422385
-40.500000,-69.413232
-40.400000,-69.404049
-40.300000,-69.394835
-40.200000,-69.385591
-40.100000,-69.376316
-40.000000,-69.367011
-39.900000,-69.357675
-39.800000,-69.348308
-39.700000,-69.338910
-39.600000,-69.329482
-39.500000,-69.320022
-39.400000,-69.310531
-39.300000,-69.301009
-39.200000,-69.291456
-39.100000,-69.281871
-39.000000,-69.272255
-38.900000,-69.262607
-38.800000,-69.252928
-38.700000,-69.243217
-38.600000,-69.233474
-38.500000,-69.223699
-38.400000,-69.213893
-38.300000,-69.204054
-38.200000,-69.194183
-38.100000,-69.184279
-38.000000,-69.174344
-37.900000,-69.164376
-37.800000,-69.154375
-37.700000,-69.144342
-37.600000,-69.134276
-37.500000,-69.124177
-37.400000,-69.114046
-37.300000,-69.103881
-37.200000,-69.093684
-37.100000,-69.083453
-37.000000,-69.073189
-36.900000,-69.062891
-36.800000,-69.052560
-36.700000,-69.042196
-36.600000,-69.031798
-36.500000,-69.021366
-36.400000,-69.010901
-36.300000,-69.000401
-36.200000,-68.989867
-36.100000,-68.979300
-36.000000,-68.968698
-35.900000,-68.958062
-35.800000,-68.947391
-35.700000,-68.936686
-35.600000,-68.925946
-35.500000,-68.915172
-35.400000,-68.904362
-35.300000,-68.893518
-35.200000,-68.882639
-35.100000,-68.871725
-35.000000,-68.860775
-34.900000,-68.849790
-34.800000,-68.838770
-34.700000,-68.827714
-34.600000,-68.816623
-34.500000,-68.805496
-34.400000,-68.794333
-34.300000,-68.783134
-34.200000,-68.771899
-34.100000,-68.760628
-34.000000,-68.749321
-33.900000,-68.737977
-33.800000,-68.726597
-33.700000,-68.715180
-33.600000,-68.703727
-33.500000,-68.692236
-33.400000,-68.680709
-33.300000,-68.669145
-33.200000,-68.657544
-33.100000,-68.645906
-33.000000,-68.634230
-32.900000,-68.622516
-32.800000,-68.610766
-32.700000,-68.598977
-32.600000,-68.587151
-32.500000,-68.575287
-32.400000,-68.563384
-32.300000,-68.551444
-32.200000,-68.539465
-32.100000,-68.527448
-32.000000,-68.515393
-31.900000,-68.503299
-31.800000,-68.491166
-31.700000,-68.478995
-31.600000,-68.466784
-31.500000,-68.454534
-31.400000,-68.442246
-31.300000,-68.429918
-31.200000,-68.417550
-31.100000,-68.405143
-31.000000,-68.392696
-30.900000,-68.380210
-30.800000,-68.367683
-30.700000,-68.355117
-30.600000,-68.342510
-30.500000,-68.329863
-30.400000,-68.317175
-30.300000,-68.304447
-30.200000,-68.291679
-30.100000,-68.278869
-30.000000,-68.266019
-29.900000,-68.253128
-29.800000,-68.240195
-29.700000,-68.227221
-29.600000,-68.214206
-29.500000,-68.201149
-29.400000,-68.188050
-29.300000,-68.174910
-29.200000,-68.161727
-29.100000,-68.148503
-29.000000,-68.135236
-28.900000,-68.121927
-28.800000,-68.108575
-28.700000,-68.095181
-28.600000,-68.081744
-28.500000,-68.068264
-28.400000,-68.054740
-28.300000,-68.041174
-28.200000,-68.027564
-28.100000,-68.013911
-28.000000,-68.000215
-27.900000,-67.986474
-27.800000,-67.972690
-27.700000,-67.958861
-27.600000,-67.944988
-27.500000,-67.931071
-27.400000,-67.917110
-27.300000,-67.903104
-27.200000,-67.889053
-27.100000,-67.874957
-27.000000,-67.860816
-26.900000,-67.846630
-26.800000,-67.832398
-26.700000,-67.818121
-26.600000,-67.803798
-26.500000,-67.789429
-26.400000,-67.775015
-26.300000,-67.760554
-26.200000,-67.746047
-26.100000,-67.731493
-26.000000,-67.716893
-25.900000,-67.702246
-25.800000,-67.687552
-25.700000,-67.672811
-25.600000,-67.658023
-25.500000,-67.643187
-25.400000,-67.628304
-25.300000,-67.613373
-25.200000,-67.598394
-25.100000,-67.583367
-25.000000,-67.568292
-24.900000,-67.553168
-24.800000,-67.537996
-24.700000,-67.522775
-24.600000,-67.507505
-24.500000,-67.492186
-24.400000,-67.476818
-24.300000,-67.461400
-24.200000,-67.445933
-24.100000,-67.430416
-24.000000,-67.414849
-23.900000,-67.399232
-23.800000,-67.383565
-23.700000,-67.367847
-23.600000,-67.352078
-23.500000,-67.336258
-23.400000,-67.320388
-23.300000,-67.304466
-23.200000,-67.288493
-23.100000,-67.272468
-23.000000,-67.256392
-22.900000,-67.240263
-22.800000,-67.224083
-22.700000,-67.207850
-22.600000,-67.191564
-22.500000,-67.175226
-22.400000,-67.158835
-22.300000,-67.142391
-22.200000,-67.125893
-22.100000,-67.109342
-22.000000,-67.092737
-21.900000,-67.076079
-21.800000,-67.059366
-21.700000,-67.042599
-21.600000,-67.025777
-21.500000,-67.008901
-21.400000,-66.991970
-21.300000,-66.974983
-21.200000,-66.957942
-21.100000,-66.940844
-21.000000,-66.923691
-20.900000,-66.906482
-20.800000,-66.889217
-20.700000,-66.871895
-20.600000,-66.854517
-20.500000,-66.837082
-20.400000,-66.819590
-20.300000,-66.802041
-20.200000,-66.784434
-20.100000,-66.766769
-20.000000,-66.749047
-19.900000,-66.731266
-19.800000,-66.713427
-19.700000,-66.695530
-19.600000,-66.677573
-19.500000,-66.659557
-19.400000,-66.641482
-19.300000,-66.623348
-19.200000,-66.605154
-19.100000,-66.586899
-19.000000,-66.568585
-18.900000,-66.550210
-18.800000,-66.531774
-18.700000,-66.513277
-18.600000,-66.494719
-18.500000,-66.476099
-18.400000,-66.457418
-18.300000,-66.438674
-18.200000,-66.419869
-18.100000,-66.401001
-18.000000,-66.382070
-17.900000,-66.363076
-17.800000,-66.344019
-17.700000,-66.324898
-17.600000,-66.305713
-17.500000,-66.286465
-17.400000,-66.267152
-17.300000,-66.247774
-17.200000,-66.228332
-17.100000,-66.208824
-17.000000,-66.189251
-16.900000,-66.169612
-16.800000,-66.149908
-16.700000,-66.130137
-16.600000,-66.110299
-16.500000,-66.090395
-16.400000,-66.070423
-16.300000,-66.050384
-16.200000,-66.030278
-16.100000,-66.010103
-16.000000,-65.989860
-15.900000,-65.969549
-15.800000,-65.949168
-15.700000,-65.928719
-15.600000,-65.908200
-15.500000,-65.887611
-15.400000,-65.866952
-15.300000,-65.846223
-15.200000,-65.825422
-15.100000,-65.804551
-15.000000,-65.783609
-14.900000,-65.762594
-14.800000,-65.741508
-14.700000,-65.720350
-14.600000,-65.699118
-14.500000,-65.677814
-14.400000,-65.656436
-14.300000,-65.634985
-14.200000,-65.613460
-14.100000,-65.591860
-14.000000,-65.570186
-13.900000,-65.548436
-13.800000,-65.526612
-13.700000,-65.504711
-13.600000,-65.482735
-13.500000,-65.460682
-13.400000,-65.438552
-13.300000,-65.416345
-13.200000,-65.394060
-13.100000,-65.371698
-13.000000,-65.349257
-12.900000,-65.326738
-12.800000,-65.304140
-12.700000,-65.281462
-12.600000,-65.258704
-12.500000,-65.235867
-12.400000,-65.212948
-12.300000,-65.189949
-12.200000,-65.166868
-12.100000,-65.143706
-12.000000,-65.120461
-11.900000,-65.097134
-11.800000,-65.073724
-11.700000,-65.050231
-11.600000,-65.026654
-11.500000,-65.002992
-11.400000,-64.979246
-11.300000,-64.955415
-11.200000,-64.931498
-11.100000,-64.907495
-11.000000,-64.883406
-10.900000,-64.859231
-10.800000,-64.834968
-10.700000,-64.810617
-10.600000,-64.786178
-10.500000,-64.761650
-10.400000,-64.737034
-10.300000,-64.712327
-10.200000,-64.687531
-10.100000,-64.662644
-10.000000,-64.637667
-9.900000,-64.612598
-9.800000,-64.587437
-9.700000,-64.562183
-9.600000,-64.536837
-9.500000,-64.511397
-9.400000,-64.485863
-9.300000,-64.460235
-9.200000,-64.434512
-9.100000,-64.408693
-9.000000,-64.382779
-8.900000,-64.356768
-8.800000,-64.330660
-8.700000,-64.304454
-8.600000,-64.278150
-8.500000,-64.251748
-8.400000,-64.225246
-8.300000,-64.198645
-8.200000,-64.171943
-8.100000,-64.145141
-8.000000,-64.118236
-7.900000,-64.091230
-7.800000,-64.064122
-7.700000,-64.036910
-7.600000,-64.009594
-7.500000,-63.982174
-7.400000,-63.954648
-7.300000,-63.927017
-7.200000,-63.899280
-7.100000,-63.871436
-7.000000,-63.843485
-6.900000,-63.815425
-6.800000,-63.787257
-6.700000,-63.758979
-6.600000,-63.730591
-6.500000,-63.702092
-6.400000,-63.673482
-6.300000,-63.644760
-6.200000,-63.615925
-6.100000,-63.586977
-6.000000,-63.557914
-5.900000,-63.528737
-5.800000,-63.499444
-5.700000,-63.470035
-5.600000,-63.440508
-5.500000,-63.410864
-5.400000,-63.381102
-5.300000,-63.351220
-5.200000,-63.321218
-5.100000,-63.291096
-5.000000,-63.260852
-4.900000,-63.230486
-4.800000,-63.199997
-4.700000,-63.169383
-4.600000,-63.138646
-4.500000,-63.107782
-4.400000,-63.076793
-4.300000,-63.045676
-4.200000,-63.014431
-4.100000,-62.983058
-4.000000,-62.951554
-3.900000,-62.919921
-3.800000,-62.888155
-3.700000,-62.856258
-3.600000,-62.824227
-3.500000,-62.792062
-3.400000,-62.759763
-3.300000,-62.727327
-3.200000,-62.694754
-3.100000,-62.662044
-3.000000,-62.629194
-2.900000,-62.596205
-2.800000,-62.563075
-2.700000,-62.529804
-2.600000,-62.496390
-2.500000,-62.462832
-2.400000,-62.429129
-2.300000,-62.395280
-2.200000,-62.361285
-2.100000,-62.327141
-2.000000,-62.292849
-1.900000,-62.258407
-1.800000,-62.223813
-1.700000,-62.189067
-1.600000,-62.154168
-1.500000,-62.119114
-1.400000,-62.083904
-1.300000,-62.048538
-1.200000,-62.013013
-1.100000,-61.977330
-1.000000,-61.941485
-0.900000,-61.905479
-0.800000,-61.869311
-0.700000,-61.832978
-0.600000,-61.796479
-0.500000,-61.759814
-0.400000,-61.722980
-0.300000,-61.685978
-0.200000,-61.648804
-0.100000,-61.611459
0.000000,-61.573940
0.100000,-61.536246
0.200000,-61.498376
0.300000,-61.460328
0.400000,-61.422101
0.500000,-61.383694
0.600000,-61.345104
0.700000,-61.306331
0.800000,-61.267373
0.900000,-61.228228
1.000000,-61.188895
1.100000,-61.149372
1.200000,-61.109658
1.300000,-61.069751
1.400000,-61.029649
1.500000,-60.989351
1.600000,-60.948854
1.700000,-60.908158
1.800000,-60.867261
1.900000,-60.826160
2.000000,-60.784854
2.100000,-60.743341
2.200000,-60.701620
2.300000,-60.659687
2.400000,-60.617543
2.500000,-60.575184
2.600000,-60.532608
2.700000,-60.489814
2.800000,-60.446800
2.900000,-60.403563
3.000000,-60.360102
3.100000,-60.316414
3.200000,-60.272498
3.300000,-60.228350
3.400000,-60.183970
3.500000,-60.139354
3.600000,-60.094501
3.700000,-60.049407
3.800000,-60.004072
3.900000,-59.958492
4.000000,-59.912664
4.100000,-59.866588
4.200000,-59.820259
4.300000,-59.773676
4.400000,-59.726836
4.500000,-59.679736
4.600000,-59.632374
4.700000,-59.584748
4.800000,-59.536853
4.900000,-59.488688
5.000000,-59.440249
5.100000,-59.391535
5.200000,-59.342541
5.300000,-59.293265
5.400000,-59.243705
5.500000,-59.193856
5.600000,-59.143715
5.700000,-59.093281
5.800000,-59.042548
5.900000,-58.991515
6.000000,-58.940177
6.100000,-58.888532
6.200000,-58.836576
6.300000,-58.784305
6.400000,-58.731715
6.500000,-58.678804
6.600000,-58.625567
6.700000,-58.572001
6.800000,-58.518101
6.900000,-58.463865
7.000000,-58.409287
7.100000,-58.354364
7.200000,-58.299092
7.300000,-58.243466
7.400000,-58.187482
7.500000,-58.131136
7.600000,-58.074423
7.700000,-58.017339
7.800000,-57.959879
7.900000,-57.902038
8.000000,-57.843812
8.100000,-57.785196
8.200000,-57.726184
8.300000,-57.666771
8.400000,-57.606953
8.500000,-57.546724
8.600000,-57.486078
8.700000,-57.425010
8.800000,-57.363514
8.900000,-57.301585
9.000000,-57.239217
9.100000,-57.176403
9.200000,-57.113137
9.300000,-57.049413
9.400000,-56.985226
9.500000,-56.920567
9.600000,-56.855430
9.700000,-56.789809
9.800000,-56.723697
9.900000,-56.657086
10.000000,-56.589969
10.100000,-56.522338
10.200000,-56.454186
10.300000,-56.385506
10.400000,-56.316288
10.500000,-56.246524
10.600000,-56.176207
10.700000,-56.105328
10.800000,-56.033878
10.900000,-55.961847
11.000000,-55.889226
11.100000,-55.816007
11.200000,-55.742179
11.300000,-55.667732
11.400000,-55.592657
11.500000,-55.516941
11.600000,-55.440576
11.700000,-55.363549
11.800000,-55.285850
11.900000,-55.207466
12.000000,-55.128387
12.100000,-55.048598
12.200000,-54.968089
12.300000,-54.886846
12.400000,-54.804855
12.500000,-54.722104
12.600000,-54.638577
12.700000,-54.554261
12.800000,-54.469140
12.900000,-54.383200
13.000000,-54.296424
13.100000,-54.208797
13.200000,-54.120301
13.300000,-54.030919
13.400000,-53.940634
13.500000,-53.849428
13.600000,-53.757280
13.700000,-53.664173
13.800000,-53.570086
13.900000,-53.474998
14.000000,-53.378887
14.100000,-53.281733
14.200000,-53.183511
14.300000,-53.084198
14.400000,-52.983771
14.500000,-52.882203
14.600000,-52.779468
14.700000,-52.675540
14.800000,-52.570391
14.900000,-52.463991
15.000000,-52.356310
15.100000,-52.247317
15.200000,-52.136981
15.300000,-52.025267
15.400000,-51.912140
15.500000,-51.797564
15.600000,-51.681503
15.700000,-51.563915
15.800000,-51.444762
15.900000,-51.324000
16.000000,-51.201586
16.100000,-51.077472
16.200000,-50.951613
16.300000,-50.823956
16.400000,-50.694451
16.500000,-50.563043
16.600000,-50.429674
16.700000,-50.294285
16.800000,-50.156813
16.900000,-50.017194
17.000000,-49.875359
17.100000,-49.731235
17.200000,-49.584748
17.300000,-49.435817
17.400000,-49.284361
17.500000,-49.130290
17.600000,-48.973513
17.700000,-48.813932
17.800000,-48.651445
17.900000,-48.485943
18.000000,-48.317310
18.100000,-48.145426
18.200000,-47.970162
18.300000,-47.791381
18.400000,-47.608938
18.500000,-47.422679
18.600000,-47.232440
18.700000,-47.038045
18.800000,-46.839307
18.900000,-46.636026
19.000000,-46.427988
19.100000,-46.214964
19.200000,-45.996706
19.300000,-45.772950
19.400000,-45.543407
19.500000,-45.307769
19.600000,-45.065700
19.700000,-44.816838
19.800000,-44.560785
19.900000,-44.297112
20.000000,-44.025348
20.100000,-43.744974
20.200000,-43.455425
20.300000,-43.156075
20.400000,-42.846231
20.500000,-42.525125
20.600000,-42.191902
20.700000,-41.845605
20.800000,-41.485158
20.900000,-41.109346
21.000000,-40.716793
21.100000,-40.305927
21.200000,-39.874943
21.300000,-39.421756
21.400000,-38.943940
21.500000,-38.438645
21.600000,-37.902500
21.700000,-37.331467
21.800000,-36.720663
21.900000,-36.064101
22.000000,-35.354330
22.100000,-34.581914
22.200000,-33.734665
22.300000,-32.796445
22.400000,-31.745260
22.500000,-30.550022
22.600000,-29.164738
22.700000,-27.517112
22.800000,-25.483679
22.900000,-22.826093
23.000000,-18.981211
23.100000,-11.920470
23.200000,0.000000
23.300000,-15.477319
23.400000,-20.731345
23.500000,-23.979782
23.600000,-26.336992
23.700000,-28.187853
23.800000,-29.711680
23.900000,-31.006715
24.000000,-32.132656
24.100000,-33.128509
24.200000,-34.021168
24.300000,-34.829961
24.400000,-35.569249
24.500000,-36.249992
24.600000,-36.880745
24.700000,-37.468315
24.800000,-38.018206
24.900000,-38.534934
25.000000,-39.022246
25.100000,-39.483290
25.200000,-39.920732
25.300000,-40.336852
25.400000,-40.733616
25.500000,-41.112728
25.600000,-41.475677
25.700000,-41.823771
25.800000,-42.158166
25.900000,-42.479887
26.000000,-42.789849
26.100000,-43.088870
26.200000,-43.377685
26.300000,-43.656961
26.400000,-43.927296
26.500000,-44.189239
26.600000,-44.443285
26.700000,-44.689889
26.800000,-44.929469
26.900000,-45.162404
27.000000,-45.389049
27.100000,-45.609726
27.200000,-45.824736
27.300000,-46.034358
27.400000,-46.238847
27.500000,-46.438446
27.600000,-46.633376
27.700000,-46.823845
27.800000,-47.010050
27.900000,-47.192171
28.000000,-47.370380
28.100000,-47.544836
28.200000,-47.715690
28.300000,-47.883084
28.400000,-48.047151
28.500000,-48.208016
28.600000,-48.365799
28.700000,-48.520612
28.800000,-48.672560
28.900000,-48.821745
29.000000,-48.968261
